experiment,ID,trial,question,choice_1,choice_2,choice_3,choice_4,mentalization,physical,movement,context,response_type,response,RT,ACC
sat_mc_2,KOR121,4,Miért megy a háromszög a sarokba?,Mert örül,Aludni,Mert oda jobban oda illik.,Mert meg van rémülve,4,3,1,2,mentalization,4,5.8039,1
sat_mc_2,KOR121,5,Miért megy el a téglalap?,Mert dühös,Mert keres valamit,Mert boldog,"Azért, hogy csak ketten maradjanak itt",1,4,3,2,mentalization,1,7.4342,1
sat_mc_2,KOR121,6,Miért megy oda az ovális a háromszöghöz?,Hogy leszidja,Hogy veszekedjenek,Hogy megnyugtassa,Hogy közel legyenek egymáshoz,3,4,2,1,mentalization,3,4.6484,1
sat_mc_2,KOR121,9,Miért van a téglalap a háromszög és az ovális között?,Hogy elzárja a háromszöget az oválistól,Hogy ugyanakkora távolságra legyenek egymástól.,Hogy az ovális tudjon játszani,Mert a háromszög fél az oválistól,1,2,3,4,mentalization,1,9.9056,1
sat_mc_2,KOR121,13,Mit csinál a háromszög?,A nagy téglalapon kívülre megy.,Táncol,Vitatkozik,Menekül,4,1,2,3,physical,1,20.8582,0
sat_mc_2,KOR116,3,Mit csinál az ovális és a téglalap?,Összeütköznek,Vitatkoznak,Táncolnak,Játszanak,2,1,3,4,context,4,16.2105,0
sat_mc_2,KOR116,4,Miért megy a háromszög a sarokba?,Mert örül,Aludni,Mert oda jobban oda illik.,Mert meg van rémülve,4,3,1,2,mentalization,4,6.7092,1
sat_mc_2,KOR116,5,Miért megy el a téglalap?,Mert dühös,Mert keres valamit,Mert boldog,"Azért, hogy csak ketten maradjanak itt",1,4,3,2,physical,4,7.423,0
sat_mc_2,KOR116,6,Miért megy oda az ovális a háromszöghöz?,Hogy leszidja,Hogy veszekedjenek,Hogy megnyugtassa,Hogy közel legyenek egymáshoz,3,4,2,1,physical,4,7.995,0
sat_mc_2,KOR116,9,Miért van a téglalap a háromszög és az ovális között?,Hogy elzárja a háromszöget az oválistól,Hogy ugyanakkora távolságra legyenek egymástól.,Hogy az ovális tudjon játszani,Mert a háromszög fél az oválistól,1,2,3,4,physical,2,28.3236,0
sat_mc_2,KOR116,13,Mit csinál a háromszög?,A nagy téglalapon kívülre megy.,Táncol,Vitatkozik,Menekül,4,1,2,3,physical,1,7.9127,0
sat_mc_2,KOR120,3,Mit csinál az ovális és a téglalap?,Összeütköznek,Vitatkoznak,Táncolnak,Játszanak,2,1,3,4,mentalization,2,7.4702,1
sat_mc_2,KOR120,4,Miért megy a háromszög a sarokba?,Mert örül,Aludni,Mert oda jobban oda illik.,Mert meg van rémülve,4,3,1,2,mentalization,4,4.6077,1
sat_mc_2,KOR120,5,Miért megy el a téglalap?,Mert dühös,Mert keres valamit,Mert boldog,"Azért, hogy csak ketten maradjanak itt",1,4,3,2,mentalization,1,5.3276,1
sat_mc_2,KOR120,6,Miért megy oda az ovális a háromszöghöz?,Hogy leszidja,Hogy veszekedjenek,Hogy megnyugtassa,Hogy közel legyenek egymáshoz,3,4,2,1,mentalization,3,4.0863,1
sat_mc_2,KOR120,9,Miért van a téglalap a háromszög és az ovális között?,Hogy elzárja a háromszöget az oválistól,Hogy ugyanakkora távolságra legyenek egymástól.,Hogy az ovális tudjon játszani,Mert a háromszög fél az oválistól,1,2,3,4,mentalization,1,11.2793,1
sat_mc_2,KOR120,13,Mit csinál a háromszög?,A nagy téglalapon kívülre megy.,Táncol,Vitatkozik,Menekül,4,1,2,3,mentalization,4,7.6692,1
sat_mc_2,KOR118,3,Mit csinál az ovális és a téglalap?,Összeütköznek,Vitatkoznak,Táncolnak,Játszanak,2,1,3,4,movement,3,7.6937,0
sat_mc_2,KOR118,4,Miért megy a háromszög a sarokba?,Mert örül,Aludni,Mert oda jobban oda illik.,Mert meg van rémülve,4,3,1,2,mentalization,4,7.8727,1
sat_mc_2,KOR118,5,Miért megy el a téglalap?,Mert dühös,Mert keres valamit,Mert boldog,"Azért, hogy csak ketten maradjanak itt",1,4,3,2,mentalization,1,6.0406,1
sat_mc_2,KOR118,6,Miért megy oda az ovális a háromszöghöz?,Hogy leszidja,Hogy veszekedjenek,Hogy megnyugtassa,Hogy közel legyenek egymáshoz,3,4,2,1,mentalization,3,3.9447,1
sat_mc_2,KOR118,9,Miért van a téglalap a háromszög és az ovális között?,Hogy elzárja a háromszöget az oválistól,Hogy ugyanakkora távolságra legyenek egymástól.,Hogy az ovális tudjon játszani,Mert a háromszög fél az oválistól,1,2,3,4,mentalization,1,13.0927,1
sat_mc_2,KOR118,13,Mit csinál a háromszög?,A nagy téglalapon kívülre megy.,Táncol,Vitatkozik,Menekül,4,1,2,3,mentalization,4,3.3665,1
sat_mc_2,KOR103,3,Mit csinál az ovális és a téglalap?,Összeütköznek,Vitatkoznak,Táncolnak,Játszanak,2,1,3,4,physical,1,6.716,0
sat_mc_2,KOR103,4,Miért megy a háromszög a sarokba?,Mert örül,Aludni,Mert oda jobban oda illik.,Mert meg van rémülve,4,3,1,2,mentalization,4,9.26,1
sat_mc_2,KOR103,5,Miért megy el a téglalap?,Mert dühös,Mert keres valamit,Mert boldog,"Azért, hogy csak ketten maradjanak itt",1,4,3,2,physical,4,15.057,0
sat_mc_2,KOR103,6,Miért megy oda az ovális a háromszöghöz?,Hogy leszidja,Hogy veszekedjenek,Hogy megnyugtassa,Hogy közel legyenek egymáshoz,3,4,2,1,mentalization,3,10.234,1
sat_mc_2,KOR103,9,Miért van a téglalap a háromszög és az ovális között?,Hogy elzárja a háromszöget az oválistól,Hogy ugyanakkora távolságra legyenek egymástól.,Hogy az ovális tudjon játszani,Mert a háromszög fél az oválistól,1,2,3,4,physical,2,50.137,0
sat_mc_2,KOR103,13,Mit csinál a háromszög?,A nagy téglalapon kívülre megy.,Táncol,Vitatkozik,Menekül,4,1,2,3,physical,1,6.954,0
sat_mc_2,KOR110,3,Mit csinál az ovális és a téglalap?,Összeütköznek,Vitatkoznak,Táncolnak,Játszanak,2,1,3,4,mentalization,2,7.1183,1
sat_mc_2,KOR110,4,Miért megy a háromszög a sarokba?,Mert örül,Aludni,Mert oda jobban oda illik.,Mert meg van rémülve,4,3,1,2,mentalization,4,5.9425,1
sat_mc_2,KOR110,5,Miért megy el a téglalap?,Mert dühös,Mert keres valamit,Mert boldog,"Azért, hogy csak ketten maradjanak itt",1,4,3,2,mentalization,1,9.8935,1
sat_mc_2,KOR110,6,Miért megy oda az ovális a háromszöghöz?,Hogy leszidja,Hogy veszekedjenek,Hogy megnyugtassa,Hogy közel legyenek egymáshoz,3,4,2,1,mentalization,3,6.5416,1
sat_mc_2,KOR110,9,Miért van a téglalap a háromszög és az ovális között?,Hogy elzárja a háromszöget az oválistól,Hogy ugyanakkora távolságra legyenek egymástól.,Hogy az ovális tudjon játszani,Mert a háromszög fél az oválistól,1,2,3,4,mentalization,1,16.3686,1
sat_mc_2,KOR110,13,Mit csinál a háromszög?,A nagy téglalapon kívülre megy.,Táncol,Vitatkozik,Menekül,4,1,2,3,mentalization,4,7.3901,1
sat_mc_2,KOR107,3,Mit csinál az ovális és a téglalap?,Összeütköznek,Vitatkoznak,Táncolnak,Játszanak,2,1,3,4,mentalization,2,4.3994,1
sat_mc_2,KOR107,4,Miért megy a háromszög a sarokba?,Mert örül,Aludni,Mert oda jobban oda illik.,Mert meg van rémülve,4,3,1,2,mentalization,4,8.1786,1
sat_mc_2,KOR107,5,Miért megy el a téglalap?,Mert dühös,Mert keres valamit,Mert boldog,"Azért, hogy csak ketten maradjanak itt",1,4,3,2,mentalization,1,6.5888,1
sat_mc_2,KOR107,6,Miért megy oda az ovális a háromszöghöz?,Hogy leszidja,Hogy veszekedjenek,Hogy megnyugtassa,Hogy közel legyenek egymáshoz,3,4,2,1,mentalization,3,4.6762,1
sat_mc_2,KOR107,9,Miért van a téglalap a háromszög és az ovális között?,Hogy elzárja a háromszöget az oválistól,Hogy ugyanakkora távolságra legyenek egymástól.,Hogy az ovális tudjon játszani,Mert a háromszög fél az oválistól,1,2,3,4,mentalization,1,12.4137,1
sat_mc_2,KOR107,13,Mit csinál a háromszög?,A nagy téglalapon kívülre megy.,Táncol,Vitatkozik,Menekül,4,1,2,3,context,3,9.5537,0
sat_mc_2,KOR111,3,Mit csinál az ovális és a téglalap?,Összeütköznek,Vitatkoznak,Táncolnak,Játszanak,2,1,3,4,physical,1,8.8865,0
sat_mc_2,KOR111,4,Miért megy a háromszög a sarokba?,Mert örül,Aludni,Mert oda jobban oda illik.,Mert meg van rémülve,4,3,1,2,movement,1,12.1269,0
sat_mc_2,KOR111,5,Miért megy el a téglalap?,Mert dühös,Mert keres valamit,Mert boldog,"Azért, hogy csak ketten maradjanak itt",1,4,3,2,context,2,12.4074,0
sat_mc_2,KOR111,6,Miért megy oda az ovális a háromszöghöz?,Hogy leszidja,Hogy veszekedjenek,Hogy megnyugtassa,Hogy közel legyenek egymáshoz,3,4,2,1,physical,4,6.769,0
sat_mc_2,KOR111,9,Miért van a téglalap a háromszög és az ovális között?,Hogy elzárja a háromszöget az oválistól,Hogy ugyanakkora távolságra legyenek egymástól.,Hogy az ovális tudjon játszani,Mert a háromszög fél az oválistól,1,2,3,4,physical,2,15.0677,0
sat_mc_2,KOR111,13,Mit csinál a háromszög?,A nagy téglalapon kívülre megy.,Táncol,Vitatkozik,Menekül,4,1,2,3,movement,2,9.6133,0
sat_mc_2,KOR112,3,Mit csinál az ovális és a téglalap?,Összeütköznek,Vitatkoznak,Táncolnak,Játszanak,2,1,3,4,mentalization,2,5.1849,1
sat_mc_2,KOR112,4,Miért megy a háromszög a sarokba?,Mert örül,Aludni,Mert oda jobban oda illik.,Mert meg van rémülve,4,3,1,2,mentalization,4,8.0943,1
sat_mc_2,KOR112,5,Miért megy el a téglalap?,Mert dühös,Mert keres valamit,Mert boldog,"Azért, hogy csak ketten maradjanak itt",1,4,3,2,mentalization,1,14.2946,1
sat_mc_2,KOR112,6,Miért megy oda az ovális a háromszöghöz?,Hogy leszidja,Hogy veszekedjenek,Hogy megnyugtassa,Hogy közel legyenek egymáshoz,3,4,2,1,mentalization,3,8.4058,1
sat_mc_2,KOR112,9,Miért van a téglalap a háromszög és az ovális között?,Hogy elzárja a háromszöget az oválistól,Hogy ugyanakkora távolságra legyenek egymástól.,Hogy az ovális tudjon játszani,Mert a háromszög fél az oválistól,1,2,3,4,mentalization,1,14.8124,1
sat_mc_2,KOR112,13,Mit csinál a háromszög?,A nagy téglalapon kívülre megy.,Táncol,Vitatkozik,Menekül,4,1,2,3,mentalization,4,6.1928,1
sat_mc_2,KOR106,3,Mit csinál az ovális és a téglalap?,Összeütköznek,Vitatkoznak,Táncolnak,Játszanak,2,1,3,4,movement,3,5.755,0
sat_mc_2,KOR106,4,Miért megy a háromszög a sarokba?,Mert örül,Aludni,Mert oda jobban oda illik.,Mert meg van rémülve,4,3,1,2,mentalization,4,9.963,1
sat_mc_2,KOR106,5,Miért megy el a téglalap?,Mert dühös,Mert keres valamit,Mert boldog,"Azért, hogy csak ketten maradjanak itt",1,4,3,2,movement,3,8.378,0
sat_mc_2,KOR106,6,Miért megy oda az ovális a háromszöghöz?,Hogy leszidja,Hogy veszekedjenek,Hogy megnyugtassa,Hogy közel legyenek egymáshoz,3,4,2,1,mentalization,3,5.17,1
sat_mc_2,KOR106,9,Miért van a téglalap a háromszög és az ovális között?,Hogy elzárja a háromszöget az oválistól,Hogy ugyanakkora távolságra legyenek egymástól.,Hogy az ovális tudjon játszani,Mert a háromszög fél az oválistól,1,2,3,4,physical,2,12.808,0
sat_mc_2,KOR106,13,Mit csinál a háromszög?,A nagy téglalapon kívülre megy.,Táncol,Vitatkozik,Menekül,4,1,2,3,physical,1,4.675,0
sat_mc_2,KOR101,3,Mit csinál az ovális és a téglalap?,Összeütköznek,Vitatkoznak,Táncolnak,Játszanak,2,1,3,4,physical,1,4.8163,0
sat_mc_2,KOR101,4,Miért megy a háromszög a sarokba?,Mert örül,Aludni,Mert oda jobban oda illik.,Mert meg van rémülve,4,3,1,2,mentalization,4,5.6295,1
sat_mc_2,KOR101,5,Miért megy el a téglalap?,Mert dühös,Mert keres valamit,Mert boldog,"Azért, hogy csak ketten maradjanak itt",1,4,3,2,mentalization,1,16.2102,1
sat_mc_2,KOR101,6,Miért megy oda az ovális a háromszöghöz?,Hogy leszidja,Hogy veszekedjenek,Hogy megnyugtassa,Hogy közel legyenek egymáshoz,3,4,2,1,mentalization,3,3.6456,1
sat_mc_2,KOR101,9,Miért van a téglalap a háromszög és az ovális között?,Hogy elzárja a háromszöget az oválistól,Hogy ugyanakkora távolságra legyenek egymástól.,Hogy az ovális tudjon játszani,Mert a háromszög fél az oválistól,1,2,3,4,mentalization,1,8.802,1
sat_mc_2,KOR101,13,Mit csinál a háromszög?,A nagy téglalapon kívülre megy.,Táncol,Vitatkozik,Menekül,4,1,2,3,mentalization,4,3.6535,1
sat_mc_2,KOR104,3,Mit csinál az ovális és a téglalap?,Összeütköznek,Vitatkoznak,Táncolnak,Játszanak,2,1,3,4,physical,1,6.3661,0
sat_mc_2,KOR104,4,Miért megy a háromszög a sarokba?,Mert örül,Aludni,Mert oda jobban oda illik.,Mert meg van rémülve,4,3,1,2,mentalization,4,9.2377,1
sat_mc_2,KOR104,5,Miért megy el a téglalap?,Mert dühös,Mert keres valamit,Mert boldog,"Azért, hogy csak ketten maradjanak itt",1,4,3,2,mentalization,1,7.9503,1
sat_mc_2,KOR104,6,Miért megy oda az ovális a háromszöghöz?,Hogy leszidja,Hogy veszekedjenek,Hogy megnyugtassa,Hogy közel legyenek egymáshoz,3,4,2,1,mentalization,3,4.7162,1
sat_mc_2,KOR104,9,Miért van a téglalap a háromszög és az ovális között?,Hogy elzárja a háromszöget az oválistól,Hogy ugyanakkora távolságra legyenek egymástól.,Hogy az ovális tudjon játszani,Mert a háromszög fél az oválistól,1,2,3,4,mentalization,1,20.3178,1
sat_mc_2,KOR104,13,Mit csinál a háromszög?,A nagy téglalapon kívülre megy.,Táncol,Vitatkozik,Menekül,4,1,2,3,mentalization,4,6.1342,1
sat_mc_2,KOR105,3,Mit csinál az ovális és a téglalap?,Összeütköznek,Vitatkoznak,Táncolnak,Játszanak,2,1,3,4,movement,3,6.0033,0
sat_mc_2,KOR105,4,Miért megy a háromszög a sarokba?,Mert örül,Aludni,Mert oda jobban oda illik.,Mert meg van rémülve,4,3,1,2,mentalization,4,9.28,1
sat_mc_2,KOR105,5,Miért megy el a téglalap?,Mert dühös,Mert keres valamit,Mert boldog,"Azért, hogy csak ketten maradjanak itt",1,4,3,2,movement,3,15.296,0
sat_mc_2,KOR105,6,Miért megy oda az ovális a háromszöghöz?,Hogy leszidja,Hogy veszekedjenek,Hogy megnyugtassa,Hogy közel legyenek egymáshoz,3,4,2,1,mentalization,3,5.7068,1
sat_mc_2,KOR105,9,Miért van a téglalap a háromszög és az ovális között?,Hogy elzárja a háromszöget az oválistól,Hogy ugyanakkora távolságra legyenek egymástól.,Hogy az ovális tudjon játszani,Mert a háromszög fél az oválistól,1,2,3,4,mentalization,1,8.7128,1
sat_mc_2,KOR105,13,Mit csinál a háromszög?,A nagy téglalapon kívülre megy.,Táncol,Vitatkozik,Menekül,4,1,2,3,mentalization,4,6.5062,1
sat_mc_2,BL151,3,Mit csinál az ovális és a téglalap?,Összeütköznek,Vitatkoznak,Táncolnak,Játszanak,2,1,3,4,context,4,6.675,0
sat_mc_2,BL151,4,Miért megy a háromszög a sarokba?,Mert örül,Aludni,Mert oda jobban oda illik.,Mert meg van rémülve,4,3,1,2,mentalization,4,40.7349,1
sat_mc_2,BL151,5,Miért megy el a téglalap?,Mert dühös,Mert keres valamit,Mert boldog,"Azért, hogy csak ketten maradjanak itt",1,4,3,2,mentalization,1,11.9215,1
sat_mc_2,BL151,6,Miért megy oda az ovális a háromszöghöz?,Hogy leszidja,Hogy veszekedjenek,Hogy megnyugtassa,Hogy közel legyenek egymáshoz,3,4,2,1,mentalization,3,3.8469,1
sat_mc_2,BL151,9,Miért van a téglalap a háromszög és az ovális között?,Hogy elzárja a háromszöget az oválistól,Hogy ugyanakkora távolságra legyenek egymástól.,Hogy az ovális tudjon játszani,Mert a háromszög fél az oválistól,1,2,3,4,context,4,17.0337,0
sat_mc_2,BL151,13,Mit csinál a háromszög?,A nagy téglalapon kívülre megy.,Táncol,Vitatkozik,Menekül,4,1,2,3,movement,2,7.3904,0
sat_mc_2,TB108,3,Mit csinál az ovális és a téglalap?,Összeütköznek,Vitatkoznak,Táncolnak,Játszanak,2,1,3,4,mentalization,2,3.7067,1
sat_mc_2,TB108,4,Miért megy a háromszög a sarokba?,Mert örül,Aludni,Mert oda jobban oda illik.,Mert meg van rémülve,4,3,1,2,physical,3,5.3639,0
sat_mc_2,TB108,5,Miért megy el a téglalap?,Mert dühös,Mert keres valamit,Mert boldog,"Azért, hogy csak ketten maradjanak itt",1,4,3,2,mentalization,1,8.05,1
sat_mc_2,TB108,6,Miért megy oda az ovális a háromszöghöz?,Hogy leszidja,Hogy veszekedjenek,Hogy megnyugtassa,Hogy közel legyenek egymáshoz,3,4,2,1,mentalization,3,4.6536,1
sat_mc_2,TB108,9,Miért van a téglalap a háromszög és az ovális között?,Hogy elzárja a háromszöget az oválistól,Hogy ugyanakkora távolságra legyenek egymástól.,Hogy az ovális tudjon játszani,Mert a háromszög fél az oválistól,1,2,3,4,mentalization,1,8.9783,1
sat_mc_2,TB108,13,Mit csinál a háromszög?,A nagy téglalapon kívülre megy.,Táncol,Vitatkozik,Menekül,4,1,2,3,physical,1,2.4339,0
sat_mc_2,TB104,3,Mit csinál az ovális és a téglalap?,Összeütköznek,Vitatkoznak,Táncolnak,Játszanak,2,1,3,4,movement,3,3.4026,0
sat_mc_2,TB104,4,Miért megy a háromszög a sarokba?,Mert örül,Aludni,Mert oda jobban oda illik.,Mert meg van rémülve,4,3,1,2,physical,3,4.8641,0
sat_mc_2,TB104,5,Miért megy el a téglalap?,Mert dühös,Mert keres valamit,Mert boldog,"Azért, hogy csak ketten maradjanak itt",1,4,3,2,physical,4,4.6058,0
sat_mc_2,TB104,6,Miért megy oda az ovális a háromszöghöz?,Hogy leszidja,Hogy veszekedjenek,Hogy megnyugtassa,Hogy közel legyenek egymáshoz,3,4,2,1,mentalization,3,4.2179,1
sat_mc_2,TB104,9,Miért van a téglalap a háromszög és az ovális között?,Hogy elzárja a háromszöget az oválistól,Hogy ugyanakkora távolságra legyenek egymástól.,Hogy az ovális tudjon játszani,Mert a háromszög fél az oválistól,1,2,3,4,physical,2,21.6984,0
sat_mc_2,TB105,3,Mit csinál az ovális és a téglalap?,Összeütköznek,Vitatkoznak,Táncolnak,Játszanak,2,1,3,4,physical,1,4.4903,0
sat_mc_2,TB105,4,Miért megy a háromszög a sarokba?,Mert örül,Aludni,Mert oda jobban oda illik.,Mert meg van rémülve,4,3,1,2,mentalization,4,9.6125,1
sat_mc_2,TB105,5,Miért megy el a téglalap?,Mert dühös,Mert keres valamit,Mert boldog,"Azért, hogy csak ketten maradjanak itt",1,4,3,2,mentalization,1,8.3035,1
sat_mc_2,TB105,6,Miért megy oda az ovális a háromszöghöz?,Hogy leszidja,Hogy veszekedjenek,Hogy megnyugtassa,Hogy közel legyenek egymáshoz,3,4,2,1,mentalization,3,3.291,1
sat_mc_2,TB105,9,Miért van a téglalap a háromszög és az ovális között?,Hogy elzárja a háromszöget az oválistól,Hogy ugyanakkora távolságra legyenek egymástól.,Hogy az ovális tudjon játszani,Mert a háromszög fél az oválistól,1,2,3,4,mentalization,1,3.6158,1
sat_mc_2,TB105,13,Mit csinál a háromszög?,A nagy téglalapon kívülre megy.,Táncol,Vitatkozik,Menekül,4,1,2,3,physical,1,13.3045,0
sat_mc_2,TB102,3,Mit csinál az ovális és a téglalap?,Összeütköznek,Vitatkoznak,Táncolnak,Játszanak,2,1,3,4,mentalization,2,2.9688,1
sat_mc_2,TB102,4,Miért megy a háromszög a sarokba?,Mert örül,Aludni,Mert oda jobban oda illik.,Mert meg van rémülve,4,3,1,2,mentalization,4,3.6242,1
sat_mc_2,TB102,5,Miért megy el a téglalap?,Mert dühös,Mert keres valamit,Mert boldog,"Azért, hogy csak ketten maradjanak itt",1,4,3,2,mentalization,1,5.2066,1
sat_mc_2,TB102,6,Miért megy oda az ovális a háromszöghöz?,Hogy leszidja,Hogy veszekedjenek,Hogy megnyugtassa,Hogy közel legyenek egymáshoz,3,4,2,1,mentalization,3,3.8499,1
sat_mc_2,TB102,9,Miért van a téglalap a háromszög és az ovális között?,Hogy elzárja a háromszöget az oválistól,Hogy ugyanakkora távolságra legyenek egymástól.,Hogy az ovális tudjon játszani,Mert a háromszög fél az oválistól,1,2,3,4,mentalization,1,4.8255,1
sat_mc_2,TB102,13,Mit csinál a háromszög?,A nagy téglalapon kívülre megy.,Táncol,Vitatkozik,Menekül,4,1,2,3,mentalization,4,2.758,1
sat_mc_2,TB103,3,Mit csinál az ovális és a téglalap?,Összeütköznek,Vitatkoznak,Táncolnak,Játszanak,2,1,3,4,physical,1,4.5356,0
sat_mc_2,TB103,4,Miért megy a háromszög a sarokba?,Mert örül,Aludni,Mert oda jobban oda illik.,Mert meg van rémülve,4,3,1,2,mentalization,4,7.9885,1
sat_mc_2,TB103,5,Miért megy el a téglalap?,Mert dühös,Mert keres valamit,Mert boldog,"Azért, hogy csak ketten maradjanak itt",1,4,3,2,mentalization,1,10.1833,1
sat_mc_2,TB103,6,Miért megy oda az ovális a háromszöghöz?,Hogy leszidja,Hogy veszekedjenek,Hogy megnyugtassa,Hogy közel legyenek egymáshoz,3,4,2,1,context,1,4.9809,0
sat_mc_2,TB103,9,Miért van a téglalap a háromszög és az ovális között?,Hogy elzárja a háromszöget az oválistól,Hogy ugyanakkora távolságra legyenek egymástól.,Hogy az ovális tudjon játszani,Mert a háromszög fél az oválistól,1,2,3,4,movement,3,7.1765,0
sat_mc_2,TB103,13,Mit csinál a háromszög?,A nagy téglalapon kívülre megy.,Táncol,Vitatkozik,Menekül,4,1,2,3,movement,2,0.5152,0
sat_mc_2,BL149,3,Mit csinál az ovális és a téglalap?,Összeütköznek,Vitatkoznak,Táncolnak,Játszanak,2,1,3,4,mentalization,2,6.463,1
sat_mc_2,BL149,4,Miért megy a háromszög a sarokba?,Mert örül,Aludni,Mert oda jobban oda illik.,Mert meg van rémülve,4,3,1,2,mentalization,4,4.434,1
sat_mc_2,BL149,5,Miért megy el a téglalap?,Mert dühös,Mert keres valamit,Mert boldog,"Azért, hogy csak ketten maradjanak itt",1,4,3,2,mentalization,1,6.248,1
sat_mc_2,BL149,6,Miért megy oda az ovális a háromszöghöz?,Hogy leszidja,Hogy veszekedjenek,Hogy megnyugtassa,Hogy közel legyenek egymáshoz,3,4,2,1,mentalization,3,11.851,1
sat_mc_2,BL149,9,Miért van a téglalap a háromszög és az ovális között?,Hogy elzárja a háromszöget az oválistól,Hogy ugyanakkora távolságra legyenek egymástól.,Hogy az ovális tudjon játszani,Mert a háromszög fél az oválistól,1,2,3,4,mentalization,1,11.184,1
sat_mc_2,BL149,13,Mit csinál a háromszög?,A nagy téglalapon kívülre megy.,Táncol,Vitatkozik,Menekül,4,1,2,3,mentalization,4,4.494,1
sat_mc_2,TB101,3,Mit csinál az ovális és a téglalap?,Összeütköznek,Vitatkoznak,Táncolnak,Játszanak,2,1,3,4,mentalization,2,3.7442,1
sat_mc_2,TB101,4,Miért megy a háromszög a sarokba?,Mert örül,Aludni,Mert oda jobban oda illik.,Mert meg van rémülve,4,3,1,2,mentalization,4,5.1434,1
sat_mc_2,TB101,5,Miért megy el a téglalap?,Mert dühös,Mert keres valamit,Mert boldog,"Azért, hogy csak ketten maradjanak itt",1,4,3,2,mentalization,1,3.4474,1
sat_mc_2,TB101,6,Miért megy oda az ovális a háromszöghöz?,Hogy leszidja,Hogy veszekedjenek,Hogy megnyugtassa,Hogy közel legyenek egymáshoz,3,4,2,1,mentalization,3,2.4231,1
sat_mc_2,TB101,9,Miért van a téglalap a háromszög és az ovális között?,Hogy elzárja a háromszöget az oválistól,Hogy ugyanakkora távolságra legyenek egymástól.,Hogy az ovális tudjon játszani,Mert a háromszög fél az oválistól,1,2,3,4,mentalization,1,18.0069,1
sat_mc_2,TB101,13,Mit csinál a háromszög?,A nagy téglalapon kívülre megy.,Táncol,Vitatkozik,Menekül,4,1,2,3,mentalization,4,3.7233,1
sat_mc_2,BL145,3,Mit csinál az ovális és a téglalap?,Összeütköznek,Vitatkoznak,Táncolnak,Játszanak,2,1,3,4,mentalization,2,12.8233,1
sat_mc_2,BL145,4,Miért megy a háromszög a sarokba?,Mert örül,Aludni,Mert oda jobban oda illik.,Mert meg van rémülve,4,3,1,2,mentalization,4,8.3094,1
sat_mc_2,BL145,5,Miért megy el a téglalap?,Mert dühös,Mert keres valamit,Mert boldog,"Azért, hogy csak ketten maradjanak itt",1,4,3,2,mentalization,1,6.8381,1
sat_mc_2,BL145,6,Miért megy oda az ovális a háromszöghöz?,Hogy leszidja,Hogy veszekedjenek,Hogy megnyugtassa,Hogy közel legyenek egymáshoz,3,4,2,1,mentalization,3,3.1373,1
sat_mc_2,BL145,9,Miért van a téglalap a háromszög és az ovális között?,Hogy elzárja a háromszöget az oválistól,Hogy ugyanakkora távolságra legyenek egymástól.,Hogy az ovális tudjon játszani,Mert a háromszög fél az oválistól,1,2,3,4,movement,3,12.215,0
sat_mc_2,BL145,13,Mit csinál a háromszög?,A nagy téglalapon kívülre megy.,Táncol,Vitatkozik,Menekül,4,1,2,3,mentalization,4,8.3994,1
sat_mc_2,BL143,3,Mit csinál az ovális és a téglalap?,Összeütköznek,Vitatkoznak,Táncolnak,Játszanak,2,1,3,4,mentalization,2,11.6166,1
sat_mc_2,BL143,4,Miért megy a háromszög a sarokba?,Mert örül,Aludni,Mert oda jobban oda illik.,Mert meg van rémülve,4,3,1,2,mentalization,4,3.7423,1
sat_mc_2,BL143,5,Miért megy el a téglalap?,Mert dühös,Mert keres valamit,Mert boldog,"Azért, hogy csak ketten maradjanak itt",1,4,3,2,mentalization,1,4.538,1
sat_mc_2,BL143,6,Miért megy oda az ovális a háromszöghöz?,Hogy leszidja,Hogy veszekedjenek,Hogy megnyugtassa,Hogy közel legyenek egymáshoz,3,4,2,1,mentalization,3,3.8609,1
sat_mc_2,BL143,9,Miért van a téglalap a háromszög és az ovális között?,Hogy elzárja a háromszöget az oválistól,Hogy ugyanakkora távolságra legyenek egymástól.,Hogy az ovális tudjon játszani,Mert a háromszög fél az oválistól,1,2,3,4,mentalization,1,3.1291,1
sat_mc_2,BL143,13,Mit csinál a háromszög?,A nagy téglalapon kívülre megy.,Táncol,Vitatkozik,Menekül,4,1,2,3,mentalization,4,3.1974,1
sat_mc_2,BL148,3,Mit csinál az ovális és a téglalap?,Összeütköznek,Vitatkoznak,Táncolnak,Játszanak,2,1,3,4,mentalization,2,4.3618,1
sat_mc_2,BL148,4,Miért megy a háromszög a sarokba?,Mert örül,Aludni,Mert oda jobban oda illik.,Mert meg van rémülve,4,3,1,2,mentalization,4,4.7148,1
sat_mc_2,BL148,5,Miért megy el a téglalap?,Mert dühös,Mert keres valamit,Mert boldog,"Azért, hogy csak ketten maradjanak itt",1,4,3,2,mentalization,1,4.5374,1
sat_mc_2,BL148,6,Miért megy oda az ovális a háromszöghöz?,Hogy leszidja,Hogy veszekedjenek,Hogy megnyugtassa,Hogy közel legyenek egymáshoz,3,4,2,1,mentalization,3,2.412,1
sat_mc_2,BL148,9,Miért van a téglalap a háromszög és az ovális között?,Hogy elzárja a háromszöget az oválistól,Hogy ugyanakkora távolságra legyenek egymástól.,Hogy az ovális tudjon játszani,Mert a háromszög fél az oválistól,1,2,3,4,mentalization,1,9.9944,1
